ZIP_CODE,ZIP_GEOID,CSA_CODE,CSA_NAME,ZIP_NAME,TOTAL_POP,POP_DEN,AREA_SQMI,TOP_30,LESS_30_INC,LESS_30_INC_M,LESS_30_RENT,30_60_INC_L,30_60_INC_U,30_60_INC_L_M,30_60_INC_U_M,30_60_RENT,60_90_INC_L,60_90_INC_U,60_90_INC_L_M,60_90_INC_U_M,60_90_RENT,90_120_INC_L,90_120_INC_U,90_120_INC_L_M,90_120_INC_U_M,90_120_RENT,120_150_INC_L,120_150_INC_U,120_150_INC_L_M,120_150_INC_U_M,120_150_RENT,MORE_150_INC,MORE_150_INC_M,MORE_150_RENT
30319,860Z200US30319,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30319,45025,4364,10,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30273,860Z200US30273,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30273,17089,2392,7,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30079,860Z200US30079,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30079,4592,3918,1,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30297,860Z200US30297,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30297,28836,2632,11,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30236,860Z200US30236,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30236,52530,1622,32,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30228,860Z200US30228,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30228,51378,703,73,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30518,860Z200US30518,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30518,56151,1402,40,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30215,860Z200US30215,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30215,38949,550,71,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30024,860Z200US30024,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30024,85442,2051,42,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30017,860Z200US30017,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30017,24463,2118,12,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30067,860Z200US30067,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30067,46595,3243,14,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30118,860Z200US30118,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30118,1093,5453,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30605,860Z200US30605,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30605,42360,1109,38,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30097,860Z200US30097,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30097,45887,1950,24,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30214,860Z200US30214,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30214,31483,598,53,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30309,860Z200US30309,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30309,29600,8946,3,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30340,860Z200US30340,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30340,30945,3752,8,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30349,860Z200US30349,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30349,78431,1709,46,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30363,860Z200US30363,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30363,3277,13269,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30114,860Z200US30114,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30114,58021,610,95,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30012,860Z200US30012,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30012,33445,788,42,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30011,860Z200US30011,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30011,20978,781,27,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30324,860Z200US30324,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30324,29299,5549,5,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30274,860Z200US30274,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30274,34479,3372,10,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30238,860Z200US30238,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30238,42396,2451,17,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30354,860Z200US30354,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30354,15002,1402,11,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30188,860Z200US30188,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30188,64757,1483,44,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30338,860Z200US30338,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30338,39098,3967,10,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30290,860Z200US30290,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30290,9128,511,18,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30101,860Z200US30101,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30101,62284,1521,41,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30035,860Z200US30035,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30035,23119,2712,9,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30028,860Z200US30028,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30028,34549,691,50,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30071,860Z200US30071,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30071,25757,2129,12,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30021,860Z200US30021,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30021,26684,7463,4,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30034,860Z200US30034,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30034,42607,2538,17,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30337,860Z200US30337,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30337,11570,946,12,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30066,860Z200US30066,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30066,60795,2238,27,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30122,860Z200US30122,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30122,26216,1060,25,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30068,860Z200US30068,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30068,33866,2351,14,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30039,860Z200US30039,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30039,50725,2007,25,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30313,860Z200US30313,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30313,12119,10318,1,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30307,860Z200US30307,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30307,21266,4678,5,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30548,860Z200US30548,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30548,22606,559,40,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30312,860Z200US30312,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30312,26263,7933,3,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30291,860Z200US30291,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30291,25024,2320,11,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30339,860Z200US30339,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30339,34292,3474,10,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30106,860Z200US30106,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30106,23977,1901,13,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30046,860Z200US30046,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30046,39968,2525,16,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30087,860Z200US30087,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30087,38858,1718,23,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30062,860Z200US30062,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30062,62958,2433,26,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30072,860Z200US30072,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30072,779,6075,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30265,860Z200US30265,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30265,37872,861,44,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30080,860Z200US30080,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30080,53116,4211,13,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30281,860Z200US30281,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30281,70433,1017,69,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30504,860Z200US30504,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30504,28340,1562,18,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30168,860Z200US30168,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30168,24599,1989,12,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30002,860Z200US30002,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30002,5856,3450,2,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30005,860Z200US30005,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30005,40260,2550,16,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30609,860Z200US30609,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30609,3529,9376,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30070,860Z200US30070,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30070,37,1426,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30127,860Z200US30127,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30127,71642,1396,51,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30008,860Z200US30008,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30008,34331,3598,10,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
30327,860Z200US30327,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",ZCTA5 30327,22585,1293,17,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
